time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2021-02-05 09:30:00-05:00,MLTrader,1b0fcd3b6659461cb8b593205a236166,GC=F,buy,stop,canceled,1,day,0.0,1,stock,,,
2021-02-05 09:30:00-05:00,MLTrader,2ce0112443c54a30a4f91bbe7ab5331f,GC=F,buy,market,fill,1,day,0.0,1,stock,1794.300048828125,194.0,0.0
2021-02-05 09:30:00-05:00,MLTrader,f8ea48df5d274698a65e42672ca45f7d,GC=F,buy,market,fill,1,gtc,0.0,1,stock,1794.300048828125,227.0,0.0
2021-02-06 09:30:00-05:00,MLTrader,88b5cad9722c4a84a6c44d74372373ca,GC=F,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-02-06 09:30:00-05:00,MLTrader,85e0ef66d2644b268ce760e0fb3d5d6f,GC=F,sell,market,fill,1,day,0.0,1,stock,1794.300048828125,227.0,0.0
2021-02-11 09:30:00-05:00,MLTrader,b3cb35ba60f34d7a8cc600ad4c53e7da,GC=F,sell,market,new,1,gtc,0.0,1,stock,,,
2021-02-11 09:30:00-05:00,MLTrader,b3cb35ba60f34d7a8cc600ad4c53e7da,GC=F,sell,market,fill,1,gtc,0.0,1,stock,1840.5,70.0,0.0
2021-02-12 09:30:00-05:00,MLTrader,dee32c2603f146dd841aa08c6365ab44,GC=F,sell,market,new,1,gtc,0.0,1,stock,,,
2021-02-12 09:30:00-05:00,MLTrader,d0c43ad3c1004bed89867d05c72b91ba,GC=F,buy,stop,canceled,1,day,0.0,1,stock,,,
2021-02-12 09:30:00-05:00,MLTrader,4f4ffa0df6a944ad8353275c010e888f,GC=F,buy,market,fill,1,day,0.0,1,stock,1825.0,70.0,0.0
2021-02-12 09:30:00-05:00,MLTrader,dee32c2603f146dd841aa08c6365ab44,GC=F,sell,market,fill,1,gtc,0.0,1,stock,1825.0,127.0,0.0
2021-02-13 09:30:00-05:00,MLTrader,5c7cd1d200594ddfa70e5e7f1ba6f3fe,GC=F,buy,stop,canceled,1,day,0.0,1,stock,,,
2021-02-13 09:30:00-05:00,MLTrader,2ffd56c9a66a4c8d9d225e525879fe8e,GC=F,buy,market,fill,1,day,0.0,1,stock,1825.0,127.0,0.0
